count,keyword
0.017424242424242422,2054
0.017424242424242422,437
0.016666666666666666,1960
0.016666666666666666,1779
0.016666666666666666,1659
0.015909090909090907,1160
0.015909090909090907,658
0.015909090909090907,630
0.015909090909090907,581
0.015909090909090907,357
0.015909090909090907,274
0.015909090909090907,114
0.01515151515151515,2557
0.01515151515151515,2248
0.01515151515151515,2218
0.01515151515151515,2122
0.01515151515151515,1676
0.01515151515151515,889
0.01515151515151515,632
0.01515151515151515,448
0.01515151515151515,189
0.01515151515151515,59
0.014393939393939395,1152
0.014393939393939395,542
0.014393939393939395,176
0.014393939393939395,162
0.013636363636363637,2349
0.013636363636363637,1623
0.013636363636363637,1310
0.013636363636363637,1109
0.013636363636363637,941
0.013636363636363637,441
0.012878787878787878,2515
0.012878787878787878,2156
0.012878787878787878,1909
0.012878787878787878,1903
0.012878787878787878,1861
0.012878787878787878,637
0.012878787878787878,397
0.012878787878787878,76
0.012121212121212121,2615
0.012121212121212121,2504
0.012121212121212121,2426
0.012121212121212121,846
0.011363636363636364,2609
0.011363636363636364,1974
0.011363636363636364,1641
0.011363636363636364,1553
0.011363636363636364,635
0.011363636363636364,482
0.011363636363636364,459
0.011363636363636364,432
0.011363636363636364,419
0.010606060606060607,2563
0.010606060606060607,2192
0.010606060606060607,2187
0.010606060606060607,1831
0.010606060606060607,507
0.010606060606060607,344
0.00984848484848485,2295
0.00984848484848485,1412
0.00984848484848485,848
0.00984848484848485,770
0.00984848484848485,698
0.00984848484848485,601
0.00984848484848485,600
0.00984848484848485,598
0.00984848484848485,521
0.00984848484848485,469
0.00984848484848485,249
0.00984848484848485,154
0.00909090909090909,2474
0.00909090909090909,2388
0.00909090909090909,2213
0.00909090909090909,2020
0.00909090909090909,1845
0.00909090909090909,1840
0.00909090909090909,1433
0.00909090909090909,1329
0.00909090909090909,953
0.00909090909090909,831
0.00909090909090909,609
0.00909090909090909,86
0.00909090909090909,40
0.008333333333333333,2520
0.008333333333333333,2518
0.008333333333333333,2489
0.008333333333333333,2033
0.008333333333333333,1726
0.008333333333333333,1392
0.008333333333333333,821
0.008333333333333333,563
0.008333333333333333,537
0.008333333333333333,479
0.008333333333333333,348
0.008333333333333333,149
0.008333333333333333,147
0.008333333333333333,144
0.008333333333333333,118
0.007575757575757576,2606
0.007575757575757576,2511
0.007575757575757576,2449
0.007575757575757576,2166
0.007575757575757576,2041
0.007575757575757576,2039
0.007575757575757576,2014
0.007575757575757576,1488
0.007575757575757576,1323
0.007575757575757576,1180
0.007575757575757576,985
0.007575757575757576,984
0.007575757575757576,849
0.007575757575757576,753
0.007575757575757576,641
0.007575757575757576,606
0.007575757575757576,586
0.007575757575757576,565
0.007575757575757576,526
0.007575757575757576,506
0.007575757575757576,498
0.007575757575757576,483
0.007575757575757576,401
0.007575757575757576,290
0.007575757575757576,206
0.007575757575757576,139
0.006818181818181819,2562
0.006818181818181819,2350
0.006818181818181819,2301
0.006818181818181819,2072
0.006818181818181819,2031
0.006818181818181819,1993
0.006818181818181819,1980
0.006818181818181819,1957
0.006818181818181819,1908
0.006818181818181819,1875
0.006818181818181819,1646
0.006818181818181819,1554
0.006818181818181819,1513
0.006818181818181819,1479
0.006818181818181819,996
0.006818181818181819,789
0.006818181818181819,689
0.006818181818181819,661
0.006818181818181819,616
0.006818181818181819,571
0.006818181818181819,434
0.006818181818181819,276
0.006818181818181819,178
0.006818181818181819,132
0.006818181818181819,81
0.006818181818181819,39
0.006060606060606061,2502
0.006060606060606061,2488
0.006060606060606061,2448
0.006060606060606061,2447
0.006060606060606061,2445
0.006060606060606061,2261
0.006060606060606061,2137
0.006060606060606061,2062
0.006060606060606061,2061
0.006060606060606061,1949
0.006060606060606061,1808
0.006060606060606061,1730
0.006060606060606061,1512
0.006060606060606061,1477
0.006060606060606061,1460
0.006060606060606061,1383
0.006060606060606061,1338
0.006060606060606061,1217
0.006060606060606061,640
0.006060606060606061,481
0.006060606060606061,385
0.006060606060606061,354
0.006060606060606061,336
0.006060606060606061,323
0.006060606060606061,280
0.006060606060606061,256
0.006060606060606061,230
0.006060606060606061,193
0.006060606060606061,126
0.006060606060606061,111
0.006060606060606061,14
0.005303030303030303,2605
0.005303030303030303,2564
0.005303030303030303,2512
0.005303030303030303,2493
0.005303030303030303,2399
0.005303030303030303,2321
0.005303030303030303,2312
0.005303030303030303,2240
0.005303030303030303,2231
0.005303030303030303,1944
0.005303030303030303,1786
0.005303030303030303,1645
0.005303030303030303,1601
0.005303030303030303,1586
0.005303030303030303,1508
0.005303030303030303,1404
0.005303030303030303,1282
0.005303030303030303,1210
0.005303030303030303,1082
0.005303030303030303,724
0.005303030303030303,683
0.005303030303030303,649
0.005303030303030303,611
0.005303030303030303,588
0.005303030303030303,575
0.005303030303030303,573
0.005303030303030303,546
0.005303030303030303,454
0.005303030303030303,334
0.005303030303030303,284
0.005303030303030303,98
0.004545454545454546,2570
0.004545454545454546,2556
0.004545454545454546,2485
0.004545454545454546,2471
0.004545454545454546,2431
0.004545454545454546,2332
0.004545454545454546,2288
0.004545454545454546,2264
0.004545454545454546,2164
0.004545454545454546,2139
0.004545454545454546,2118
0.004545454545454546,2112
0.004545454545454546,2016
0.004545454545454546,1902
0.004545454545454546,1744
0.004545454545454546,1599
0.004545454545454546,1596
0.004545454545454546,1507
0.004545454545454546,1505
0.004545454545454546,1476
0.004545454545454546,1405
0.004545454545454546,1375
0.004545454545454546,1322
0.004545454545454546,1218
0.004545454545454546,1107
0.004545454545454546,1104
0.004545454545454546,1039
0.004545454545454546,882
0.004545454545454546,656
0.004545454545454546,652
0.004545454545454546,576
0.004545454545454546,510
0.004545454545454546,356
0.004545454545454546,297
0.004545454545454546,237
0.004545454545454546,228
0.004545454545454546,159
0.004545454545454546,157
0.004545454545454546,145
0.004545454545454546,138
0.004545454545454546,80
0.004545454545454546,73
0.004545454545454546,46
0.004545454545454546,44
0.004545454545454546,4
0.0037878787878787876,2524
0.0037878787878787876,2492
0.0037878787878787876,2458
0.0037878787878787876,2398
0.0037878787878787876,2207
0.0037878787878787876,2089
0.0037878787878787876,1995
0.0037878787878787876,1928
0.0037878787878787876,1916
0.0037878787878787876,1880
0.0037878787878787876,1820
0.0037878787878787876,1787
0.0037878787878787876,1784
0.0037878787878787876,1781
0.0037878787878787876,1660
0.0037878787878787876,1564
0.0037878787878787876,1448
0.0037878787878787876,1434
0.0037878787878787876,1326
0.0037878787878787876,1285
0.0037878787878787876,1219
0.0037878787878787876,1159
0.0037878787878787876,1155
0.0037878787878787876,1135
0.0037878787878787876,1106
0.0037878787878787876,929
0.0037878787878787876,883
0.0037878787878787876,873
0.0037878787878787876,792
0.0037878787878787876,780
0.0037878787878787876,655
0.0037878787878787876,653
0.0037878787878787876,612
0.0037878787878787876,572
0.0037878787878787876,569
0.0037878787878787876,562
0.0037878787878787876,523
0.0037878787878787876,476
0.0037878787878787876,452
0.0037878787878787876,396
0.0037878787878787876,260
0.0037878787878787876,246
0.0037878787878787876,205
0.0037878787878787876,173
0.0037878787878787876,117
0.0037878787878787876,105
0.0037878787878787876,90
0.0037878787878787876,89
0.0037878787878787876,63
0.0037878787878787876,60
0.0030303030303030303,2604
0.0030303030303030303,2603
0.0030303030303030303,2560
0.0030303030303030303,2523
0.0030303030303030303,2510
0.0030303030303030303,2497
0.0030303030303030303,2440
0.0030303030303030303,2421
0.0030303030303030303,2401
0.0030303030303030303,2391
0.0030303030303030303,2374
0.0030303030303030303,2360
0.0030303030303030303,2322
0.0030303030303030303,2310
0.0030303030303030303,2249
0.0030303030303030303,2241
0.0030303030303030303,2110
0.0030303030303030303,2077
0.0030303030303030303,2046
0.0030303030303030303,2035
0.0030303030303030303,1997
0.0030303030303030303,1996
0.0030303030303030303,1966
0.0030303030303030303,1931
0.0030303030303030303,1922
0.0030303030303030303,1915
0.0030303030303030303,1907
0.0030303030303030303,1891
0.0030303030303030303,1874
0.0030303030303030303,1873
0.0030303030303030303,1864
0.0030303030303030303,1793
0.0030303030303030303,1768
0.0030303030303030303,1720
0.0030303030303030303,1698
0.0030303030303030303,1685
0.0030303030303030303,1684
0.0030303030303030303,1683
0.0030303030303030303,1682
0.0030303030303030303,1605
0.0030303030303030303,1604
0.0030303030303030303,1429
0.0030303030303030303,1409
0.0030303030303030303,1368
0.0030303030303030303,1273
0.0030303030303030303,1269
0.0030303030303030303,1195
0.0030303030303030303,1181
0.0030303030303030303,1158
0.0030303030303030303,1113
0.0030303030303030303,1074
0.0030303030303030303,1049
0.0030303030303030303,1028
0.0030303030303030303,946
0.0030303030303030303,944
0.0030303030303030303,932
0.0030303030303030303,892
0.0030303030303030303,819
0.0030303030303030303,795
0.0030303030303030303,774
0.0030303030303030303,750
0.0030303030303030303,684
0.0030303030303030303,657
0.0030303030303030303,644
0.0030303030303030303,597
0.0030303030303030303,528
0.0030303030303030303,525
0.0030303030303030303,494
0.0030303030303030303,445
0.0030303030303030303,415
0.0030303030303030303,324
0.0030303030303030303,322
0.0030303030303030303,312
0.0030303030303030303,279
0.0030303030303030303,277
0.0030303030303030303,272
0.0030303030303030303,269
0.0030303030303030303,262
0.0030303030303030303,218
0.0030303030303030303,177
0.0030303030303030303,160
0.0030303030303030303,142
0.0030303030303030303,135
0.0030303030303030303,128
0.0030303030303030303,104
0.0030303030303030303,85
0.0022727272727272726,2558
0.0022727272727272726,2514
0.0022727272727272726,2478
0.0022727272727272726,2465
0.0022727272727272726,2464
0.0022727272727272726,2459
0.0022727272727272726,2319
0.0022727272727272726,2302
0.0022727272727272726,2273
0.0022727272727272726,2258
0.0022727272727272726,2190
0.0022727272727272726,2188
0.0022727272727272726,2183
0.0022727272727272726,2178
0.0022727272727272726,2172
0.0022727272727272726,2120
0.0022727272727272726,2108
0.0022727272727272726,2076
0.0022727272727272726,2073
0.0022727272727272726,2066
0.0022727272727272726,2040
0.0022727272727272726,2021
0.0022727272727272726,1984
0.0022727272727272726,1956
0.0022727272727272726,1885
0.0022727272727272726,1846
0.0022727272727272726,1819
0.0022727272727272726,1816
0.0022727272727272726,1809
0.0022727272727272726,1804
0.0022727272727272726,1798
0.0022727272727272726,1780
0.0022727272727272726,1777
0.0022727272727272726,1759
0.0022727272727272726,1708
0.0022727272727272726,1651
0.0022727272727272726,1565
0.0022727272727272726,1525
0.0022727272727272726,1514
0.0022727272727272726,1489
0.0022727272727272726,1486
0.0022727272727272726,1472
0.0022727272727272726,1456
0.0022727272727272726,1428
0.0022727272727272726,1422
0.0022727272727272726,1415
0.0022727272727272726,1309
0.0022727272727272726,1301
0.0022727272727272726,1288
0.0022727272727272726,1252
0.0022727272727272726,1246
0.0022727272727272726,1244
0.0022727272727272726,1201
0.0022727272727272726,1189
0.0022727272727272726,1153
0.0022727272727272726,1124
0.0022727272727272726,1027
0.0022727272727272726,1022
0.0022727272727272726,1007
0.0022727272727272726,947
0.0022727272727272726,923
0.0022727272727272726,922
0.0022727272727272726,901
0.0022727272727272726,878
0.0022727272727272726,869
0.0022727272727272726,832
0.0022727272727272726,830
0.0022727272727272726,823
0.0022727272727272726,787
0.0022727272727272726,777
0.0022727272727272726,763
0.0022727272727272726,745
0.0022727272727272726,728
0.0022727272727272726,701
0.0022727272727272726,659
0.0022727272727272726,654
0.0022727272727272726,647
0.0022727272727272726,621
0.0022727272727272726,615
0.0022727272727272726,602
0.0022727272727272726,594
0.0022727272727272726,556
0.0022727272727272726,549
0.0022727272727272726,491
0.0022727272727272726,468
0.0022727272727272726,438
0.0022727272727272726,435
0.0022727272727272726,428
0.0022727272727272726,386
0.0022727272727272726,369
0.0022727272727272726,353
0.0022727272727272726,350
0.0022727272727272726,338
0.0022727272727272726,317
0.0022727272727272726,307
0.0022727272727272726,301
0.0022727272727272726,291
0.0022727272727272726,288
0.0022727272727272726,263
0.0022727272727272726,247
0.0022727272727272726,244
0.0022727272727272726,223
0.0022727272727272726,164
0.0022727272727272726,140
0.0022727272727272726,109
0.0022727272727272726,100
0.0022727272727272726,75
0.0022727272727272726,35
0.0022727272727272726,32
0.0022727272727272726,18
0.0022727272727272726,15
0.001515151515151515,2599
0.001515151515151515,2576
0.001515151515151515,2575
0.001515151515151515,2559
0.001515151515151515,2522
0.001515151515151515,2509
0.001515151515151515,2503
0.001515151515151515,2490
0.001515151515151515,2479
0.001515151515151515,2442
0.001515151515151515,2434
0.001515151515151515,2430
0.001515151515151515,2400
0.001515151515151515,2396
0.001515151515151515,2380
0.001515151515151515,2377
0.001515151515151515,2367
0.001515151515151515,2352
0.001515151515151515,2339
0.001515151515151515,2297
0.001515151515151515,2270
0.001515151515151515,2219
0.001515151515151515,2206
0.001515151515151515,2202
0.001515151515151515,2161
0.001515151515151515,2157
0.001515151515151515,2140
0.001515151515151515,2135
0.001515151515151515,2111
0.001515151515151515,2109
0.001515151515151515,2107
0.001515151515151515,2104
0.001515151515151515,2096
0.001515151515151515,2087
0.001515151515151515,2068
0.001515151515151515,2057
0.001515151515151515,2037
0.001515151515151515,2032
0.001515151515151515,2007
0.001515151515151515,1982
0.001515151515151515,1954
0.001515151515151515,1950
0.001515151515151515,1936
0.001515151515151515,1920
0.001515151515151515,1904
0.001515151515151515,1828
0.001515151515151515,1792
0.001515151515151515,1755
0.001515151515151515,1735
0.001515151515151515,1719
0.001515151515151515,1692
0.001515151515151515,1674
0.001515151515151515,1672
0.001515151515151515,1668
0.001515151515151515,1662
0.001515151515151515,1658
0.001515151515151515,1657
0.001515151515151515,1648
0.001515151515151515,1632
0.001515151515151515,1576
0.001515151515151515,1558
0.001515151515151515,1545
0.001515151515151515,1526
0.001515151515151515,1522
0.001515151515151515,1510
0.001515151515151515,1496
0.001515151515151515,1493
0.001515151515151515,1491
0.001515151515151515,1480
0.001515151515151515,1469
0.001515151515151515,1468
0.001515151515151515,1425
0.001515151515151515,1424
0.001515151515151515,1417
0.001515151515151515,1386
0.001515151515151515,1384
0.001515151515151515,1376
0.001515151515151515,1335
0.001515151515151515,1297
0.001515151515151515,1271
0.001515151515151515,1247
0.001515151515151515,1225
0.001515151515151515,1203
0.001515151515151515,1184
0.001515151515151515,1183
0.001515151515151515,1149
0.001515151515151515,1137
0.001515151515151515,1073
0.001515151515151515,1067
0.001515151515151515,1063
0.001515151515151515,1046
0.001515151515151515,1023
0.001515151515151515,1014
0.001515151515151515,999
0.001515151515151515,966
0.001515151515151515,942
0.001515151515151515,833
0.001515151515151515,826
0.001515151515151515,810
0.001515151515151515,791
0.001515151515151515,781
0.001515151515151515,778
0.001515151515151515,682
0.001515151515151515,669
0.001515151515151515,624
0.001515151515151515,595
0.001515151515151515,568
0.001515151515151515,559
0.001515151515151515,553
0.001515151515151515,522
0.001515151515151515,518
0.001515151515151515,504
0.001515151515151515,502
0.001515151515151515,470
0.001515151515151515,466
0.001515151515151515,460
0.001515151515151515,430
0.001515151515151515,423
0.001515151515151515,417
0.001515151515151515,382
0.001515151515151515,381
0.001515151515151515,378
0.001515151515151515,364
0.001515151515151515,349
0.001515151515151515,305
0.001515151515151515,294
0.001515151515151515,268
0.001515151515151515,266
0.001515151515151515,261
0.001515151515151515,254
0.001515151515151515,253
0.001515151515151515,250
0.001515151515151515,245
0.001515151515151515,240
0.001515151515151515,236
0.001515151515151515,232
0.001515151515151515,217
0.001515151515151515,210
0.001515151515151515,207
0.001515151515151515,179
0.001515151515151515,161
0.001515151515151515,137
0.001515151515151515,129
0.001515151515151515,119
0.001515151515151515,84
0.001515151515151515,74
0.001515151515151515,52
0.001515151515151515,48
0.001515151515151515,28
0.001515151515151515,27
0.001515151515151515,25
0.001515151515151515,3
0.0007575757575757576,2613
0.0007575757575757576,2610
0.0007575757575757576,2601
0.0007575757575757576,2593
0.0007575757575757576,2579
0.0007575757575757576,2561
0.0007575757575757576,2555
0.0007575757575757576,2554
0.0007575757575757576,2545
0.0007575757575757576,2539
0.0007575757575757576,2535
0.0007575757575757576,2527
0.0007575757575757576,2526
0.0007575757575757576,2521
0.0007575757575757576,2508
0.0007575757575757576,2505
0.0007575757575757576,2501
0.0007575757575757576,2466
0.0007575757575757576,2441
0.0007575757575757576,2438
0.0007575757575757576,2423
0.0007575757575757576,2419
0.0007575757575757576,2412
0.0007575757575757576,2410
0.0007575757575757576,2405
0.0007575757575757576,2397
0.0007575757575757576,2389
0.0007575757575757576,2386
0.0007575757575757576,2383
0.0007575757575757576,2370
0.0007575757575757576,2357
0.0007575757575757576,2354
0.0007575757575757576,2346
0.0007575757575757576,2343
0.0007575757575757576,2340
0.0007575757575757576,2331
0.0007575757575757576,2328
0.0007575757575757576,2327
0.0007575757575757576,2325
0.0007575757575757576,2315
0.0007575757575757576,2306
0.0007575757575757576,2296
0.0007575757575757576,2283
0.0007575757575757576,2260
0.0007575757575757576,2259
0.0007575757575757576,2256
0.0007575757575757576,2246
0.0007575757575757576,2242
0.0007575757575757576,2237
0.0007575757575757576,2226
0.0007575757575757576,2221
0.0007575757575757576,2205
0.0007575757575757576,2194
0.0007575757575757576,2182
0.0007575757575757576,2177
0.0007575757575757576,2175
0.0007575757575757576,2174
0.0007575757575757576,2173
0.0007575757575757576,2170
0.0007575757575757576,2155
0.0007575757575757576,2154
0.0007575757575757576,2148
0.0007575757575757576,2143
0.0007575757575757576,2131
0.0007575757575757576,2127
0.0007575757575757576,2126
0.0007575757575757576,2115
0.0007575757575757576,2101
0.0007575757575757576,2097
0.0007575757575757576,2083
0.0007575757575757576,2081
0.0007575757575757576,2079
0.0007575757575757576,2078
0.0007575757575757576,2074
0.0007575757575757576,2069
0.0007575757575757576,2060
0.0007575757575757576,2058
0.0007575757575757576,2055
0.0007575757575757576,2047
0.0007575757575757576,2043
0.0007575757575757576,2030
0.0007575757575757576,2000
0.0007575757575757576,1988
0.0007575757575757576,1986
0.0007575757575757576,1979
0.0007575757575757576,1978
0.0007575757575757576,1975
0.0007575757575757576,1973
0.0007575757575757576,1968
0.0007575757575757576,1967
0.0007575757575757576,1964
0.0007575757575757576,1963
0.0007575757575757576,1958
0.0007575757575757576,1953
0.0007575757575757576,1942
0.0007575757575757576,1925
0.0007575757575757576,1918
0.0007575757575757576,1917
0.0007575757575757576,1914
0.0007575757575757576,1913
0.0007575757575757576,1912
0.0007575757575757576,1901
0.0007575757575757576,1887
0.0007575757575757576,1886
0.0007575757575757576,1882
0.0007575757575757576,1881
0.0007575757575757576,1877
0.0007575757575757576,1870
0.0007575757575757576,1863
0.0007575757575757576,1862
0.0007575757575757576,1857
0.0007575757575757576,1855
0.0007575757575757576,1839
0.0007575757575757576,1838
0.0007575757575757576,1830
0.0007575757575757576,1829
0.0007575757575757576,1813
0.0007575757575757576,1805
0.0007575757575757576,1803
0.0007575757575757576,1800
0.0007575757575757576,1789
0.0007575757575757576,1778
0.0007575757575757576,1766
0.0007575757575757576,1757
0.0007575757575757576,1756
0.0007575757575757576,1754
0.0007575757575757576,1748
0.0007575757575757576,1743
0.0007575757575757576,1734
0.0007575757575757576,1725
0.0007575757575757576,1724
0.0007575757575757576,1711
0.0007575757575757576,1709
0.0007575757575757576,1707
0.0007575757575757576,1693
0.0007575757575757576,1689
0.0007575757575757576,1688
0.0007575757575757576,1677
0.0007575757575757576,1655
0.0007575757575757576,1654
0.0007575757575757576,1652
0.0007575757575757576,1649
0.0007575757575757576,1621
0.0007575757575757576,1607
0.0007575757575757576,1606
0.0007575757575757576,1598
0.0007575757575757576,1589
0.0007575757575757576,1572
0.0007575757575757576,1562
0.0007575757575757576,1549
0.0007575757575757576,1527
0.0007575757575757576,1524
0.0007575757575757576,1519
0.0007575757575757576,1517
0.0007575757575757576,1509
0.0007575757575757576,1501
0.0007575757575757576,1498
0.0007575757575757576,1494
0.0007575757575757576,1483
0.0007575757575757576,1478
0.0007575757575757576,1466
0.0007575757575757576,1449
0.0007575757575757576,1445
0.0007575757575757576,1444
0.0007575757575757576,1440
0.0007575757575757576,1435
0.0007575757575757576,1430
0.0007575757575757576,1427
0.0007575757575757576,1421
0.0007575757575757576,1420
0.0007575757575757576,1419
0.0007575757575757576,1418
0.0007575757575757576,1407
0.0007575757575757576,1406
0.0007575757575757576,1401
0.0007575757575757576,1400
0.0007575757575757576,1398
0.0007575757575757576,1396
0.0007575757575757576,1393
0.0007575757575757576,1390
0.0007575757575757576,1385
0.0007575757575757576,1374
0.0007575757575757576,1372
0.0007575757575757576,1349
0.0007575757575757576,1348
0.0007575757575757576,1347
0.0007575757575757576,1342
0.0007575757575757576,1332
0.0007575757575757576,1319
0.0007575757575757576,1317
0.0007575757575757576,1315
0.0007575757575757576,1313
0.0007575757575757576,1312
0.0007575757575757576,1302
0.0007575757575757576,1279
0.0007575757575757576,1275
0.0007575757575757576,1261
0.0007575757575757576,1257
0.0007575757575757576,1255
0.0007575757575757576,1229
0.0007575757575757576,1216
0.0007575757575757576,1211
0.0007575757575757576,1198
0.0007575757575757576,1190
0.0007575757575757576,1188
0.0007575757575757576,1186
0.0007575757575757576,1172
0.0007575757575757576,1165
0.0007575757575757576,1161
0.0007575757575757576,1150
0.0007575757575757576,1146
0.0007575757575757576,1132
0.0007575757575757576,1129
0.0007575757575757576,1122
0.0007575757575757576,1121
0.0007575757575757576,1117
0.0007575757575757576,1105
0.0007575757575757576,1099
0.0007575757575757576,1086
0.0007575757575757576,1076
0.0007575757575757576,1068
0.0007575757575757576,1066
0.0007575757575757576,1058
0.0007575757575757576,1055
0.0007575757575757576,1051
0.0007575757575757576,1050
0.0007575757575757576,1035
0.0007575757575757576,1024
0.0007575757575757576,1020
0.0007575757575757576,1019
0.0007575757575757576,1017
0.0007575757575757576,1011
0.0007575757575757576,1001
0.0007575757575757576,988
0.0007575757575757576,987
0.0007575757575757576,979
0.0007575757575757576,974
0.0007575757575757576,967
0.0007575757575757576,949
0.0007575757575757576,943
0.0007575757575757576,928
0.0007575757575757576,921
0.0007575757575757576,920
0.0007575757575757576,915
0.0007575757575757576,912
0.0007575757575757576,898
0.0007575757575757576,871
0.0007575757575757576,868
0.0007575757575757576,864
0.0007575757575757576,862
0.0007575757575757576,859
0.0007575757575757576,844
0.0007575757575757576,820
0.0007575757575757576,806
0.0007575757575757576,805
0.0007575757575757576,782
0.0007575757575757576,762
0.0007575757575757576,758
0.0007575757575757576,757
0.0007575757575757576,752
0.0007575757575757576,749
0.0007575757575757576,740
0.0007575757575757576,739
0.0007575757575757576,732
0.0007575757575757576,729
0.0007575757575757576,727
0.0007575757575757576,720
0.0007575757575757576,718
0.0007575757575757576,716
0.0007575757575757576,715
0.0007575757575757576,712
0.0007575757575757576,710
0.0007575757575757576,705
0.0007575757575757576,702
0.0007575757575757576,700
0.0007575757575757576,687
0.0007575757575757576,679
0.0007575757575757576,677
0.0007575757575757576,671
0.0007575757575757576,668
0.0007575757575757576,660
0.0007575757575757576,639
0.0007575757575757576,636
0.0007575757575757576,626
0.0007575757575757576,625
0.0007575757575757576,604
0.0007575757575757576,596
0.0007575757575757576,579
0.0007575757575757576,577
0.0007575757575757576,561
0.0007575757575757576,550
0.0007575757575757576,548
0.0007575757575757576,547
0.0007575757575757576,539
0.0007575757575757576,538
0.0007575757575757576,535
0.0007575757575757576,530
0.0007575757575757576,527
0.0007575757575757576,524
0.0007575757575757576,517
0.0007575757575757576,513
0.0007575757575757576,512
0.0007575757575757576,485
0.0007575757575757576,474
0.0007575757575757576,464
0.0007575757575757576,463
0.0007575757575757576,458
0.0007575757575757576,456
0.0007575757575757576,447
0.0007575757575757576,446
0.0007575757575757576,444
0.0007575757575757576,436
0.0007575757575757576,433
0.0007575757575757576,424
0.0007575757575757576,422
0.0007575757575757576,418
0.0007575757575757576,413
0.0007575757575757576,409
0.0007575757575757576,405
0.0007575757575757576,398
0.0007575757575757576,395
0.0007575757575757576,384
0.0007575757575757576,373
0.0007575757575757576,372
0.0007575757575757576,371
0.0007575757575757576,370
0.0007575757575757576,366
0.0007575757575757576,365
0.0007575757575757576,363
0.0007575757575757576,358
0.0007575757575757576,346
0.0007575757575757576,345
0.0007575757575757576,335
0.0007575757575757576,331
0.0007575757575757576,327
0.0007575757575757576,320
0.0007575757575757576,304
0.0007575757575757576,296
0.0007575757575757576,292
0.0007575757575757576,286
0.0007575757575757576,281
0.0007575757575757576,275
0.0007575757575757576,270
0.0007575757575757576,264
0.0007575757575757576,259
0.0007575757575757576,258
0.0007575757575757576,252
0.0007575757575757576,251
0.0007575757575757576,243
0.0007575757575757576,239
